Time,object,time in min,time spent
13763.0,230.0,229.38333333333333,563.0
13816.0,231.0,230.26666666666668,16.0
13854.0,232.0,230.9,54.0
13892.0,233.0,231.53333333333333,92.0
13923.0,234.0,232.05,123.0
13980.0,235.0,233.0,180.0
14060.0,236.0,234.33333333333334,260.0
14132.0,237.0,235.53333333333333,332.0
14164.0,238.0,236.06666666666666,364.0
14212.0,239.0,236.86666666666667,412.0
14245.0,240.0,237.41666666666666,445.0
14440.0,241.0,240.66666666666666,40.0
14463.0,242.0,241.05,63.0
14548.0,243.0,242.46666666666667,148.0
14568.0,244.0,242.8,168.0
14633.0,245.0,243.88333333333333,233.0
14664.0,246.0,244.4,264.0
14778.0,247.0,246.3,378.0
14811.0,248.0,246.85,411.0
14921.0,249.0,248.68333333333334,521.0
15133.0,250.0,252.21666666666667,733.0
15156.0,251.0,252.6,156.0
15183.0,252.0,253.05,183.0
15284.0,253.0,254.73333333333332,284.0
15412.0,254.0,256.8666666666667,412.0
15492.0,255.0,258.2,492.0
15595.0,256.0,259.9166666666667,595.0
15670.0,257.0,261.1666666666667,670.0
15691.0,258.0,261.51666666666665,691.0
15725.0,259.0,262.0833333333333,725.0
15823.0,260.0,263.71666666666664,823.0
15876.0,261.0,264.6,276.0
15909.0,262.0,265.15,309.0
15956.0,263.0,265.93333333333334,356.0
16014.0,264.0,266.9,414.0
16084.0,265.0,268.06666666666666,484.0
16136.0,266.0,268.93333333333334,536.0
16205.0,267.0,270.0833333333333,605.0
16277.0,268.0,271.28333333333336,677.0
16364.0,269.0,272.73333333333335,764.0
16402.0,270.0,273.3666666666667,802.0
16441.0,271.0,274.01666666666665,241.0
16553.0,272.0,275.8833333333333,353.0
16589.0,273.0,276.48333333333335,389.0
16607.0,274.0,276.78333333333336,407.0
16668.0,275.0,277.8,468.0
16748.0,276.0,279.1333333333333,548.0
16789.0,277.0,279.81666666666666,589.0
16912.0,278.0,281.8666666666667,712.0
16937.0,279.0,282.28333333333336,737.0
17053.0,280.0,284.21666666666664,853.0
17080.0,281.0,284.6666666666667,280.0
17155.0,282.0,285.9166666666667,355.0
17199.0,283.0,286.65,399.0
17232.0,284.0,287.2,432.0
17263.0,285.0,287.71666666666664,463.0
17298.0,286.0,288.3,498.0
17412.0,287.0,290.2,612.0
17446.0,288.0,290.76666666666665,646.0
17612.0,289.0,293.53333333333336,812.0
17648.0,290.0,294.1333333333333,848.0
17695.0,291.0,294.9166666666667,295.0
17726.0,292.0,295.43333333333334,326.0
17759.0,293.0,295.98333333333335,359.0
17866.0,294.0,297.76666666666665,466.0
17927.0,295.0,298.78333333333336,527.0
18000.0,296.0,300.0,600.0
18045.0,297.0,300.75,645.0
18075.0,298.0,301.25,675.0
18117.0,299.0,301.95,717.0
18251.0,300.0,304.18333333333334,851.0
18323.0,301.0,305.3833333333333,323.0
18359.0,302.0,305.98333333333335,359.0
18392.0,303.0,306.53333333333336,392.0
18419.0,304.0,306.98333333333335,419.0
18498.0,305.0,308.3,498.0
18578.0,306.0,309.6333333333333,578.0
18650.0,307.0,310.8333333333333,650.0
18679.0,308.0,311.31666666666666,679.0
18714.0,309.0,311.9,714.0
18751.0,310.0,312.51666666666665,751.0
18778.0,311.0,312.96666666666664,178.0
18868.0,312.0,314.46666666666664,268.0
19004.0,313.0,316.73333333333335,404.0
19065.0,314.0,317.75,465.0
19115.0,315.0,318.5833333333333,515.0
19227.0,316.0,320.45,627.0
19271.0,317.0,321.18333333333334,671.0
19322.0,318.0,322.03333333333336,722.0
19424.0,319.0,323.73333333333335,824.0
19452.0,320.0,324.2,852.0
19489.0,321.0,324.81666666666666,289.0
19539.0,322.0,325.65,339.0
19579.0,323.0,326.31666666666666,379.0
19601.0,324.0,326.68333333333334,401.0
19726.0,325.0,328.76666666666665,526.0
19757.0,326.0,329.28333333333336,557.0
19780.0,327.0,329.6666666666667,580.0
19797.0,328.0,329.95,597.0
19961.0,329.0,332.68333333333334,761.0
19982.0,330.0,333.03333333333336,782.0
20035.0,331.0,333.9166666666667,235.0
20074.0,332.0,334.56666666666666,274.0
20112.0,333.0,335.2,312.0
20191.0,334.0,336.51666666666665,391.0
20348.0,335.0,339.1333333333333,548.0
20366.0,336.0,339.43333333333334,566.0
20439.0,337.0,340.65,639.0
20462.0,338.0,341.03333333333336,662.0
20510.0,339.0,341.8333333333333,710.0
20638.0,340.0,343.96666666666664,838.0
20660.0,341.0,344.3333333333333,260.0
20713.0,342.0,345.21666666666664,313.0
20741.0,343.0,345.68333333333334,341.0
20929.0,344.0,348.81666666666666,529.0
21102.0,345.0,351.7,702.0
21142.0,346.0,352.3666666666667,742.0
21238.0,347.0,353.96666666666664,838.0
21260.0,348.0,354.3333333333333,860.0
21372.0,349.0,356.2,972.0
21411.0,350.0,356.85,1011.0
21455.0,351.0,357.5833333333333,455.0
21508.0,352.0,358.46666666666664,508.0
21545.0,353.0,359.0833333333333,545.0
21595.0,354.0,359.9166666666667,595.0
21684.0,355.0,361.4,684.0
21750.0,356.0,362.5,750.0
21768.0,357.0,362.8,768.0
21833.0,358.0,363.8833333333333,833.0
21871.0,359.0,364.51666666666665,871.0
21913.0,360.0,365.21666666666664,913.0
21941.0,361.0,365.68333333333334,341.0
22042.0,362.0,367.3666666666667,442.0
22091.0,363.0,368.18333333333334,491.0
22120.0,364.0,368.6666666666667,520.0
22207.0,365.0,370.1166666666667,607.0
22252.0,366.0,370.8666666666667,652.0
22278.0,367.0,371.3,678.0
22354.0,368.0,372.56666666666666,754.0
22456.0,369.0,374.26666666666665,856.0
22532.0,370.0,375.53333333333336,932.0
22534.0,371.0,375.56666666666666,334.0
22560.0,372.0,376.0,360.0
22592.0,373.0,376.53333333333336,392.0
22702.0,374.0,378.3666666666667,502.0
22725.0,375.0,378.75,525.0
22788.0,376.0,379.8,588.0
22842.0,377.0,380.7,642.0
22901.0,378.0,381.68333333333334,701.0
22959.0,379.0,382.65,759.0
22991.0,380.0,383.18333333333334,791.0
23115.0,381.0,385.25,315.0
23348.0,382.0,389.1333333333333,548.0
23380.0,383.0,389.6666666666667,580.0
23427.0,384.0,390.45,627.0
23476.0,385.0,391.26666666666665,676.0
23478.0,386.0,391.3,678.0
23512.0,387.0,391.8666666666667,712.0
23570.0,388.0,392.8333333333333,770.0
23636.0,389.0,393.93333333333334,836.0
23741.0,390.0,395.68333333333334,941.0
23794.0,391.0,396.56666666666666,394.0
23855.0,392.0,397.5833333333333,455.0
23908.0,393.0,398.46666666666664,508.0
23937.0,394.0,398.95,537.0
24128.0,395.0,402.1333333333333,728.0
24159.0,396.0,402.65,759.0
24200.0,397.0,403.3333333333333,800.0
24238.0,398.0,403.96666666666664,838.0
24266.0,399.0,404.43333333333334,866.0
24336.0,400.0,405.6,936.0
24380.0,401.0,406.3333333333333,380.0
24534.0,402.0,408.9,534.0
24570.0,403.0,409.5,570.0
24611.0,404.0,410.18333333333334,611.0
24660.0,405.0,411.0,660.0
24714.0,406.0,411.9,714.0
24876.0,407.0,414.6,876.0
24924.0,408.0,415.4,924.0
24959.0,409.0,415.98333333333335,959.0
25038.0,410.0,417.3,1038.0
25066.0,411.0,417.76666666666665,466.0
25104.0,412.0,418.4,504.0
25164.0,413.0,419.4,564.0
25209.0,414.0,420.15,609.0
25247.0,415.0,420.78333333333336,647.0
25268.0,416.0,421.1333333333333,668.0
25391.0,417.0,423.18333333333334,791.0
25422.0,418.0,423.7,822.0
25438.0,419.0,423.96666666666664,838.0
25585.0,420.0,426.4166666666667,985.0
25627.0,421.0,427.1166666666667,427.0
25674.0,422.0,427.9,474.0
25711.0,423.0,428.51666666666665,511.0
25754.0,424.0,429.23333333333335,554.0
25760.0,425.0,429.3333333333333,560.0
25807.0,426.0,430.1166666666667,607.0
25901.0,427.0,431.68333333333334,701.0
25937.0,428.0,432.28333333333336,737.0
26079.0,429.0,434.65,879.0
26125.0,430.0,435.4166666666667,925.0
26148.0,431.0,435.8,348.0
26188.0,432.0,436.46666666666664,388.0
26229.0,433.0,437.15,429.0
26268.0,434.0,437.8,468.0
26304.0,435.0,438.4,504.0
26332.0,436.0,438.8666666666667,532.0
26383.0,437.0,439.71666666666664,583.0
26440.0,438.0,440.6666666666667,640.0
26535.0,439.0,442.25,735.0
26560.0,440.0,442.6666666666667,760.0
26595.0,441.0,443.25,195.0
26637.0,442.0,443.95,237.0
26655.0,443.0,444.25,255.0
26695.0,444.0,444.9166666666667,295.0
26736.0,445.0,445.6,336.0
26827.0,446.0,447.1166666666667,427.0
26908.0,447.0,448.46666666666664,508.0
26933.0,448.0,448.8833333333333,533.0
27030.0,449.0,450.5,630.0
27121.0,450.0,452.01666666666665,721.0
27154.0,451.0,452.56666666666666,154.0
27188.0,452.0,453.1333333333333,188.0
27285.0,453.0,454.75,285.0
27287.0,454.0,454.78333333333336,287.0
27305.0,455.0,455.0833333333333,305.0
27424.0,456.0,457.06666666666666,424.0
27478.0,457.0,457.96666666666664,478.0
27500.0,458.0,458.3333333333333,500.0
27527.0,459.0,458.78333333333336,527.0
27563.0,460.0,459.3833333333333,563.0
27623.0,461.0,460.3833333333333,23.0
27662.0,462.0,461.03333333333336,62.0
27714.0,463.0,461.9,114.0
27767.0,464.0,462.78333333333336,167.0
27876.0,465.0,464.6,276.0
27940.0,466.0,465.6666666666667,340.0
27958.0,467.0,465.96666666666664,358.0
27989.0,468.0,466.48333333333335,389.0
28041.0,469.0,467.35,441.0
28085.0,470.0,468.0833333333333,485.0
28200.0,471.0,470.0,0.0
28241.0,472.0,470.68333333333334,41.0
28351.0,473.0,472.51666666666665,151.0
28369.0,474.0,472.81666666666666,169.0
28478.0,475.0,474.6333333333333,278.0
28518.0,476.0,475.3,318.0
28572.0,477.0,476.2,372.0
28603.0,478.0,476.71666666666664,403.0
28674.0,479.0,477.9,474.0
28755.0,480.0,479.25,555.0
